"filename", "language", "XML", "Java", "comment", "blank", "total"
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\creatures\ArmorClass.class", "Java", 0, 54, 0, 0, 54
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\creatures\Creature.class", "Java", 0, 309, 0, 5, 314
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\creatures\PartyPlayers.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\creatures\PlayableCharacter.class", "Java", 0, 10, 0, 0, 10
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\Weapon.class", "Java", 0, 56, 0, 0, 56
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Battleaxe.class", "Java", 0, 35, 0, 0, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Blowgun.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Club.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Dagger.class", "Java", 0, 35, 0, 0, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Dart.class", "Java", 0, 34, 0, 0, 34
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Flail.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Glaive.class", "Java", 0, 41, 0, 0, 41
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Greataxe.class", "Java", 0, 35, 0, 0, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Greatclub.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Greatsword.class", "Java", 0, 35, 0, 0, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Halbred.class", "Java", 0, 39, 0, 0, 39
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\HandCrossbow.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Handaxe.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\HeavyCrossbow.class", "Java", 0, 36, 0, 0, 36
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Javelin.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Lance.class", "Java", 0, 40, 0, 0, 40
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\LightCrossbow.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\LightHammer.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Longbow.class", "Java", 0, 34, 0, 0, 34
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Longsword.class", "Java", 0, 34, 0, 0, 34
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Mace.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Maul.class", "Java", 0, 34, 0, 0, 34
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Morningstar.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Musket.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Pike.class", "Java", 0, 38, 0, 0, 38
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Pistol.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Quarterstaff.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Rapier.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Scimitar.class", "Java", 0, 35, 0, 0, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Shortbow.class", "Java", 0, 34, 0, 0, 34
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Shortsword.class", "Java", 0, 35, 0, 0, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Sickle.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Sling.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Spear.class", "Java", 0, 35, 0, 0, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Trident.class", "Java", 0, 35, 0, 0, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\WarPick.class", "Java", 0, 34, 0, 0, 34
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Warhammer.class", "Java", 0, 34, 0, 0, 34
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\equipment\weapons\Whip.class", "Java", 0, 37, 0, 0, 37
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\game_panel\Card.class", "Java", 0, 44, 0, 0, 44
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\game_panel\GameManager.class", "Java", 0, 9, 0, 0, 9
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\game_panel\GamePanel.class", "Java", 0, 40, 0, 0, 40
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\grid_panel\Cell.class", "Java", 0, 27, 0, 0, 27
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\grid_panel\Grid.class", "Java", 0, 28, 0, 0, 28
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\grid_panel\GridManager.class", "Java", 0, 21, 0, 1, 22
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\grid_panel\GridPanel.class", "Java", 0, 34, 0, 1, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\interfaces\DiceRoll.class", "Java", 0, 9, 0, 0, 9
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\Barbarian.class", "Java", 0, 11, 0, 0, 11
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\Bard.class", "Java", 0, 45, 0, 1, 46
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\Cleric.class", "Java", 0, 48, 0, 0, 48
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\Druid.class", "Java", 0, 50, 0, 0, 50
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\Fighter.class", "Java", 0, 20, 1, 0, 21
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\PlayerClass.class", "Java", 0, 255, 0, 0, 255
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\PlayerClassInterface.class", "Java", 0, 4, 0, 0, 4
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\SpellSlots.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\FeatureAbstract.class", "Java", 0, 66, 0, 1, 67
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\class_features\BardicInspiration.class", "Java", 0, 27, 0, 0, 27
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\class_features\Rage.class", "Java", 0, 66, 0, 0, 66
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\class_features\UnarmoredDefense.class", "Java", 0, 26, 0, 0, 26
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\class_features\WeaponMastery.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\fighting_style_features\Archery.class", "Java", 0, 18, 0, 0, 18
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\fighting_style_features\Defense.class", "Java", 0, 28, 0, 0, 28
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\fighting_style_features\Dueling.class", "Java", 0, 21, 0, 0, 21
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\fighting_style_features\GreatWeaponFighting.class", "Java", 0, 23, 0, 0, 23
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\fighting_style_features\Interception.class", "Java", 0, 24, 0, 0, 24
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\fighting_style_features\Protection.class", "Java", 0, 26, 0, 0, 26
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\fighting_style_features\ThrownWeaponFighting.class", "Java", 0, 19, 0, 0, 19
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\fighting_style_features\TwoWeaponFighting.class", "Java", 0, 20, 0, 0, 20
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\player_class\features\fighting_style_features\UnarmedFighting.class", "Java", 0, 25, 0, 0, 25
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Aasimar.class", "Java", 0, 26, 0, 0, 26
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Dragonborn$DRACONIC_ANCESTRY.class", "Java", 0, 17, 0, 0, 17
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Dragonborn.class", "Java", 0, 35, 10, 0, 45
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Dwarf.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Elf$ELVEN_LINEAGE.class", "Java", 0, 15, 0, 0, 15
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Elf.class", "Java", 0, 38, 0, 0, 38
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Gnome$GNOMISH_LINEAGE.class", "Java", 0, 13, 0, 0, 13
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Gnome.class", "Java", 0, 28, 10, 0, 38
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Goliath$GIANT_ANCESTRY.class", "Java", 0, 17, 0, 0, 17
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Goliath.class", "Java", 0, 31, 9, 0, 40
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Halfling.class", "Java", 0, 27, 0, 0, 27
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Human.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Orc.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Race.class", "Java", 0, 11, 0, 0, 11
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\RaceInterface.class", "Java", 0, 4, 0, 0, 4
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Tiefling$FIENDISH_LEGACY.class", "Java", 0, 17, 0, 0, 17
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\races\Tiefling.class", "Java", 0, 28, 7, 0, 35
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\skills\Ability.class", "Java", 0, 40, 0, 0, 40
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\skills\ConditionEffect.class", "Java", 0, 18, 0, 0, 18
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\skills\Skill.class", "Java", 0, 24, 0, 0, 24
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\SpellAbstract.class", "Java", 0, 74, 0, 0, 74
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\SpellInterface.class", "Java", 0, 5, 0, 0, 5
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\AcidSplash.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\BladeWard.class", "Java", 0, 22, 0, 0, 22
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\ChillTouch.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\DancingLights.class", "Java", 0, 19, 0, 0, 19
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\DruidCraft.class", "Java", 0, 20, 0, 0, 20
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\EldritchBlast.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Elementalism.class", "Java", 0, 22, 0, 0, 22
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\FireBolt.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Friends.class", "Java", 0, 20, 0, 0, 20
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Guidance.class", "Java", 0, 22, 0, 0, 22
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Light.class", "Java", 0, 17, 0, 0, 17
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\MageHand.class", "Java", 0, 21, 0, 0, 21
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Mending.class", "Java", 0, 17, 0, 0, 17
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Message.class", "Java", 0, 18, 0, 0, 18
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\MindSliver.class", "Java", 0, 29, 0, 0, 29
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\MinorIllusion.class", "Java", 0, 23, 0, 0, 23
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\PoisonSpray.class", "Java", 0, 29, 0, 0, 29
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Prestidigitation.class", "Java", 0, 18, 0, 0, 18
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\ProduceFlame.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\RayOfFrost.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Resistance.class", "Java", 0, 22, 0, 0, 22
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\SacredFlame.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Shillelagh.class", "Java", 0, 27, 0, 0, 27
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\ShockingGrasp.class", "Java", 0, 27, 0, 0, 27
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\SorcerousBurst.class", "Java", 0, 29, 0, 0, 29
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\SpareTheDying.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\StarryWisp.class", "Java", 0, 28, 0, 0, 28
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Thaumaturgy.class", "Java", 0, 29, 0, 0, 29
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\ThornWhip.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\Thunderclap.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\TollTheDead.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\TrueStrike.class", "Java", 0, 29, 0, 0, 29
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\ViciousMockery.class", "Java", 0, 28, 0, 0, 28
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\cantrips\WordOfRadiance.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Alarm.class", "Java", 0, 20, 0, 0, 20
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\AnimalFriendship.class", "Java", 0, 26, 0, 0, 26
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\ArmorOfAgathys.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\ArmsOfHadar.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Bane.class", "Java", 0, 27, 0, 0, 27
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Bless.class", "Java", 0, 28, 0, 0, 28
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\BurningHands.class", "Java", 0, 32, 0, 0, 32
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\CharmPerson.class", "Java", 0, 24, 2, 0, 26
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\ChromaticOrb.class", "Java", 0, 27, 0, 0, 27
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\ColorSpray.class", "Java", 0, 23, 0, 0, 23
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Command.class", "Java", 0, 28, 0, 0, 28
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\CompelledDuel.class", "Java", 0, 21, 0, 0, 21
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\ComprehendLanguages.class", "Java", 0, 20, 0, 0, 20
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\CreateOrDestroyWater.class", "Java", 0, 20, 0, 0, 20
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\CureWounds.class", "Java", 0, 28, 0, 0, 28
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\DetectEvilAndGood.class", "Java", 0, 19, 0, 0, 19
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\DetectMagic.class", "Java", 0, 22, 0, 0, 22
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\DetectPoisonAndDisease.class", "Java", 0, 21, 0, 0, 21
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\DisguiseSelf.class", "Java", 0, 22, 0, 0, 22
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\DissonantWhispers.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\DivineFavor.class", "Java", 0, 27, 0, 0, 27
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\DivineSmite.class", "Java", 0, 30, 0, 1, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\EnsnaringStrike.class", "Java", 0, 29, 0, 0, 29
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Entangle.class", "Java", 0, 25, 0, 0, 25
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\ExpeditiousRetreat_.class", "Java", 0, 18, 0, 0, 18
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\FaerieFire.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\FalseLife.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\FeatherFall.class", "Java", 0, 24, 0, 0, 24
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\FindFamiliar.class", "Java", 0, 18, 0, 0, 18
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\FogCloud.class", "Java", 0, 21, 0, 0, 21
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Goodberry.class", "Java", 0, 17, 0, 0, 17
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Grease.class", "Java", 0, 15, 4, 0, 19
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\GuidingBolt.class", "Java", 0, 28, 0, 0, 28
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\HailOfThorns.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\HealingWord.class", "Java", 0, 29, 0, 0, 29
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\HellishRebuke.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Heroism.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Hex.class", "Java", 0, 26, 0, 0, 26
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\HuntersMark.class", "Java", 0, 25, 0, 0, 25
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\IceKnife.class", "Java", 0, 39, 0, 0, 39
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Identify.class", "Java", 0, 19, 0, 0, 19
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\InflictWounds.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Jump.class", "Java", 0, 22, 0, 0, 22
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Longstrider.class", "Java", 0, 25, 0, 0, 25
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\MageArmor.class", "Java", 0, 27, 0, 0, 27
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\MagicMissile.class", "Java", 0, 30, 0, 0, 30
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\ProtectionFromEvilAndGood.class", "Java", 0, 23, 0, 0, 23
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\RayOfSickness.class", "Java", 0, 34, 0, 0, 34
